source_row_id,original_query,transformed_query,label,generation_type,lexical_cues_removed,paraphrase_family,confusable_with
-1,,"Tell them later if you want, but approve Charlie's pending access request now.",approve_access_request,confusable_intent,,,notify_access_change
-1,,"Tell them later if you want, but approve Diana's pending access request now.",approve_access_request,confusable_intent,,,notify_access_change
-1,,This is not a password problem; the request itself needs approval.,approve_access_request,confusable_intent,,,reset_user_password
-1,,"Tell them later if you want, but approve Alice's pending access request now.",approve_access_request,confusable_intent,,,notify_access_change
-1,,"Tell them later if you want, but approve Grace's pending access request now.",approve_access_request,confusable_intent,,,notify_access_change
-1,,"Tell them later if you want, but approve Frank's pending access request now.",approve_access_request,confusable_intent,,,notify_access_change
-1,,"Tell them later if you want, but approve Bob's pending access request now.",approve_access_request,confusable_intent,,,notify_access_change
-1,,"Tell them later if you want, but approve Eve's pending access request now.",approve_access_request,confusable_intent,,,notify_access_change
-1,,This is not a password problem; the request itself needs approval.,approve_access_request,confusable_intent,,,reset_user_password
-1,,"Tell them later if you want, but approve Frank's pending access request now.",approve_access_request,confusable_intent,,,notify_access_change
-1,,"Tell them later if you want, but approve Diana's pending access request now.",approve_access_request,confusable_intent,,,notify_access_change
-1,,This is not a password problem; the request itself needs approval.,approve_access_request,confusable_intent,,,reset_user_password
-1,,"Tell them later if you want, but approve Frank's pending access request now.",approve_access_request,confusable_intent,,,notify_access_change
-1,,"Tell them later if you want, but approve Bob's pending access request now.",approve_access_request,confusable_intent,,,notify_access_change
-1,,This is not a password problem; the request itself needs approval.,approve_access_request,confusable_intent,,,reset_user_password
-1,,This is not a password problem; the request itself needs approval.,approve_access_request,confusable_intent,,,reset_user_password
-1,,"Tell them later if you want, but approve Frank's pending access request now.",approve_access_request,confusable_intent,,,notify_access_change
-1,,This is not a password problem; the request itself needs approval.,approve_access_request,confusable_intent,,,reset_user_password
-1,,This is not a password problem; the request itself needs approval.,approve_access_request,confusable_intent,,,reset_user_password
-1,,"Tell them later if you want, but approve Bob's pending access request now.",approve_access_request,confusable_intent,,,notify_access_change
-1,,"Tell them later if you want, but approve Alice's pending access request now.",approve_access_request,confusable_intent,,,notify_access_change
-1,,"Tell them later if you want, but approve Frank's pending access request now.",approve_access_request,confusable_intent,,,notify_access_change
-1,,This is not a password problem; the request itself needs approval.,approve_access_request,confusable_intent,,,reset_user_password
-1,,"Tell them later if you want, but approve Charlie's pending access request now.",approve_access_request,confusable_intent,,,notify_access_change
-1,,"Tell them later if you want, but approve Diana's pending access request now.",approve_access_request,confusable_intent,,,notify_access_change
-1,,"Tell them later if you want, but approve Alice's pending access request now.",approve_access_request,confusable_intent,,,notify_access_change
-1,,"Tell them later if you want, but approve Alice's pending access request now.",approve_access_request,confusable_intent,,,notify_access_change
-1,,This is not a password problem; the request itself needs approval.,approve_access_request,confusable_intent,,,reset_user_password
-1,,"Tell them later if you want, but approve Bob's pending access request now.",approve_access_request,confusable_intent,,,notify_access_change
-1,,This is not a password problem; the request itself needs approval.,approve_access_request,confusable_intent,,,reset_user_password
-1,,Do not capture a system snapshot; archive the stale customer records instead.,archive_customer_data,confusable_intent,,,snapshot_system_state
-1,,Approval can wait; move the old customer data into archive storage now.,archive_customer_data,confusable_intent,,,authorize_data_export
-1,,Approval can wait; move the old customer data into archive storage now.,archive_customer_data,confusable_intent,,,authorize_data_export
-1,,Approval can wait; move the old customer data into archive storage now.,archive_customer_data,confusable_intent,,,authorize_data_export
-1,,Approval can wait; move the old customer data into archive storage now.,archive_customer_data,confusable_intent,,,authorize_data_export
-1,,Do not capture a system snapshot; archive the stale customer records instead.,archive_customer_data,confusable_intent,,,snapshot_system_state
