source_row_id,original_query,transformed_query,label,generation_type,lexical_cues_removed,paraphrase_family,confusable_with
-1,,Transfer the permissions to Charlie.,approve_access,confusable_intent,,,transfer_ownership
-1,,Grant Grace the credentials they need.,approve_access,confusable_intent,,,reset_password
-1,,Transfer the permissions to Diana.,approve_access,confusable_intent,,,transfer_ownership
-1,,Reset Frank's access so they can get in.,approve_access,confusable_intent,,,reset_password
-1,,Grant Diana the credentials they need.,approve_access,confusable_intent,,,reset_password
-1,,Grant Alice the credentials they need.,approve_access,confusable_intent,,,reset_password
-1,,Grant Charlie the credentials they need.,approve_access,confusable_intent,,,reset_password
-1,,Reset Diana's access so they can get in.,approve_access,confusable_intent,,,reset_password
-1,,Transfer the permissions to Alice.,approve_access,confusable_intent,,,transfer_ownership
-1,,Transfer the permissions to Grace.,approve_access,confusable_intent,,,transfer_ownership
-1,,Transfer the permissions to Eve.,approve_access,confusable_intent,,,transfer_ownership
-1,,Reset Bob's access so they can get in.,approve_access,confusable_intent,,,reset_password
-1,,Reset Eve's access so they can get in.,approve_access,confusable_intent,,,reset_password
-1,,Grant Bob the credentials they need.,approve_access,confusable_intent,,,reset_password
-1,,Reset Alice's access so they can get in.,approve_access,confusable_intent,,,reset_password
-1,,Transfer the permissions to Bob.,approve_access,confusable_intent,,,transfer_ownership
-1,,Grant Eve the credentials they need.,approve_access,confusable_intent,,,reset_password
-1,,Grant Frank the credentials they need.,approve_access,confusable_intent,,,reset_password
-1,,Reset Charlie's access so they can get in.,approve_access,confusable_intent,,,reset_password
-1,,Transfer the permissions to Frank.,approve_access,confusable_intent,,,transfer_ownership
-1,,Reset Grace's access so they can get in.,approve_access,confusable_intent,,,reset_password
-1,,Grant Diana the credentials they need.,approve_access,confusable_intent,,,reset_password
-1,,Transfer the permissions to Charlie.,approve_access,confusable_intent,,,transfer_ownership
-1,,Transfer the permissions to Eve.,approve_access,confusable_intent,,,transfer_ownership
-1,,Reset Bob's access so they can get in.,approve_access,confusable_intent,,,reset_password
-1,,Reset Frank's access so they can get in.,approve_access,confusable_intent,,,reset_password
-1,,Grant Charlie the credentials they need.,approve_access,confusable_intent,,,reset_password
