source_row_id,original_query,transformed_query,label,generation_type,lexical_cues_removed,paraphrase_family,confusable_with
-1,,Notify the team that we've seen the alert.,acknowledge_alert,confusable_intent,,,send_notification
-1,,Log that the alert was acknowledged.,acknowledge_alert,confusable_intent,,,log_audit_event
-1,,Send confirmation that we're aware of the issue.,acknowledge_alert,confusable_intent,,,send_notification
-1,,Log that the alert was acknowledged.,acknowledge_alert,confusable_intent,,,log_audit_event
-1,,Log that the alert was acknowledged.,acknowledge_alert,confusable_intent,,,log_audit_event
-1,,Notify the team that we've seen the alert.,acknowledge_alert,confusable_intent,,,send_notification
-1,,Log that the alert was acknowledged.,acknowledge_alert,confusable_intent,,,log_audit_event
-1,,Notify the team that we've seen the alert.,acknowledge_alert,confusable_intent,,,send_notification
-1,,Notify the team that we've seen the alert.,acknowledge_alert,confusable_intent,,,send_notification
-1,,Log that the alert was acknowledged.,acknowledge_alert,confusable_intent,,,log_audit_event
-1,,Log that the alert was acknowledged.,acknowledge_alert,confusable_intent,,,log_audit_event
-1,,Log that the alert was acknowledged.,acknowledge_alert,confusable_intent,,,log_audit_event
-1,,Log that the alert was acknowledged.,acknowledge_alert,confusable_intent,,,log_audit_event
-1,,Log that the alert was acknowledged.,acknowledge_alert,confusable_intent,,,log_audit_event
-1,,Log that the alert was acknowledged.,acknowledge_alert,confusable_intent,,,log_audit_event
-1,,Send confirmation that we're aware of the issue.,acknowledge_alert,confusable_intent,,,send_notification
-1,,Log that the alert was acknowledged.,acknowledge_alert,confusable_intent,,,log_audit_event
-1,,Notify the team that we've seen the alert.,acknowledge_alert,confusable_intent,,,send_notification
-1,,Notify the team that we've seen the alert.,acknowledge_alert,confusable_intent,,,send_notification
-1,,Log that the alert was acknowledged.,acknowledge_alert,confusable_intent,,,log_audit_event
-1,,Log that the alert was acknowledged.,acknowledge_alert,confusable_intent,,,log_audit_event
-1,,Send confirmation that we're aware of the issue.,acknowledge_alert,confusable_intent,,,send_notification
-1,,Notify the team that we've seen the alert.,acknowledge_alert,confusable_intent,,,send_notification
-1,,Send confirmation that we're aware of the issue.,acknowledge_alert,confusable_intent,,,send_notification
-1,,Send confirmation that we're aware of the issue.,acknowledge_alert,confusable_intent,,,send_notification
-1,,Notify the team that we've seen the alert.,acknowledge_alert,confusable_intent,,,send_notification
-1,,Log that the alert was acknowledged.,acknowledge_alert,confusable_intent,,,log_audit_event
-1,,Log that the alert was acknowledged.,acknowledge_alert,confusable_intent,,,log_audit_event
-1,,Log that the alert was acknowledged.,acknowledge_alert,confusable_intent,,,log_audit_event
-1,,Notify the team that we've seen the alert.,acknowledge_alert,confusable_intent,,,send_notification
-1,,Update the database by clearing out stale entries.,archive_data,confusable_intent,,,update_database
-1,,Save a copy of the historical data and clean up.,archive_data,confusable_intent,,,backup_database
-1,,Back up the old records and remove them.,archive_data,confusable_intent,,,backup_database
-1,,Update the database by clearing out stale entries.,archive_data,confusable_intent,,,update_database
-1,,Save a copy of the historical data and clean up.,archive_data,confusable_intent,,,backup_database
-1,,Update the database by clearing out stale entries.,archive_data,confusable_intent,,,update_database
-1,,Save a copy of the historical data and clean up.,archive_data,confusable_intent,,,backup_database
-1,,Back up the old records and remove them.,archive_data,confusable_intent,,,backup_database
-1,,Back up the old records and remove them.,archive_data,confusable_intent,,,backup_database
-1,,Update the database by clearing out stale entries.,archive_data,confusable_intent,,,update_database
-1,,Back up the old records and remove them.,archive_data,confusable_intent,,,backup_database
-1,,Back up the old records and remove them.,archive_data,confusable_intent,,,backup_database
-1,,Back up the old records and remove them.,archive_data,confusable_intent,,,backup_database
-1,,Update the database by clearing out stale entries.,archive_data,confusable_intent,,,update_database
-1,,Update the database by clearing out stale entries.,archive_data,confusable_intent,,,update_database
-1,,Save a copy of the historical data and clean up.,archive_data,confusable_intent,,,backup_database
-1,,Back up the old records and remove them.,archive_data,confusable_intent,,,backup_database
-1,,Back up the old records and remove them.,archive_data,confusable_intent,,,backup_database
-1,,Save a copy of the historical data and clean up.,archive_data,confusable_intent,,,backup_database
-1,,Update the database by clearing out stale entries.,archive_data,confusable_intent,,,update_database
-1,,Update the database by clearing out stale entries.,archive_data,confusable_intent,,,update_database
-1,,Save a copy of the historical data and clean up.,archive_data,confusable_intent,,,backup_database
-1,,Update the database by clearing out stale entries.,archive_data,confusable_intent,,,update_database
-1,,Update the database by clearing out stale entries.,archive_data,confusable_intent,,,update_database
-1,,Back up the old records and remove them.,archive_data,confusable_intent,,,backup_database
-1,,Back up the old records and remove them.,archive_data,confusable_intent,,,backup_database
-1,,Save a copy of the historical data and clean up.,archive_data,confusable_intent,,,backup_database
-1,,Back up the old records and remove them.,archive_data,confusable_intent,,,backup_database
-1,,Back up the old records and remove them.,archive_data,confusable_intent,,,backup_database
-1,,Save a copy of the historical data and clean up.,archive_data,confusable_intent,,,backup_database
-1,,Approve Bob for the admin position.,assign_role,confusable_intent,,,approve_access
-1,,Approve Eve for the admin position.,assign_role,confusable_intent,,,approve_access
-1,,Transfer the admin permissions to Bob.,assign_role,confusable_intent,,,transfer_ownership
-1,,Grant Alice ownership-level access.,assign_role,confusable_intent,,,approve_access
-1,,Transfer the admin permissions to Charlie.,assign_role,confusable_intent,,,transfer_ownership
-1,,Grant Frank ownership-level access.,assign_role,confusable_intent,,,approve_access
-1,,Grant Charlie ownership-level access.,assign_role,confusable_intent,,,approve_access
-1,,Grant Eve ownership-level access.,assign_role,confusable_intent,,,approve_access
-1,,Grant Grace ownership-level access.,assign_role,confusable_intent,,,approve_access
-1,,Approve Alice for the admin position.,assign_role,confusable_intent,,,approve_access
-1,,Grant Diana ownership-level access.,assign_role,confusable_intent,,,approve_access
-1,,Grant Bob ownership-level access.,assign_role,confusable_intent,,,approve_access
-1,,Approve Grace for the admin position.,assign_role,confusable_intent,,,approve_access
-1,,Transfer the admin permissions to Frank.,assign_role,confusable_intent,,,transfer_ownership
-1,,Transfer the admin permissions to Diana.,assign_role,confusable_intent,,,transfer_ownership
-1,,Transfer the admin permissions to Grace.,assign_role,confusable_intent,,,transfer_ownership
-1,,Approve Frank for the admin position.,assign_role,confusable_intent,,,approve_access
-1,,Transfer the admin permissions to Eve.,assign_role,confusable_intent,,,transfer_ownership
-1,,Approve Diana for the admin position.,assign_role,confusable_intent,,,approve_access
-1,,Transfer the admin permissions to Alice.,assign_role,confusable_intent,,,transfer_ownership
-1,,Approve Charlie for the admin position.,assign_role,confusable_intent,,,approve_access
-1,,Transfer the admin permissions to Diana.,assign_role,confusable_intent,,,transfer_ownership
-1,,Approve Alice for the admin position.,assign_role,confusable_intent,,,approve_access
-1,,Approve Bob for the admin position.,assign_role,confusable_intent,,,approve_access
-1,,Grant Diana ownership-level access.,assign_role,confusable_intent,,,approve_access
-1,,Grant Bob ownership-level access.,assign_role,confusable_intent,,,approve_access
-1,,Grant Grace ownership-level access.,assign_role,confusable_intent,,,approve_access
-1,,Approve Charlie for the admin position.,assign_role,confusable_intent,,,approve_access
-1,,Grant Alice ownership-level access.,assign_role,confusable_intent,,,approve_access
-1,,Transfer the admin permissions to Alice.,assign_role,confusable_intent,,,transfer_ownership
